Listing ID,Source,Address,Bedrooms,Bathrooms,Living Area (sqft),Latitude,Longitude,Neighbourhood,Neighbourhood Rank,Rent Price (CAD)
440784809,Zillow,494 Avenue Rd UNIT A,1.0,1.0,625.0,43.687767,-79.40248,Casa Loma,29.0,2195.0
440984025,Zillow,2407 Lake Shore Blvd W,1.0,1.0,600.0,43.61423,-79.488716,Humber Bay Shores,68.0,1945.0
2084217467,Zillow,238 Bonis Ave,1.0,1.0,647.0,43.785908,-79.289856,Tam O'Shanter-Sullivan,99.0,2450.0
440541746,Zillow,100 Falstaff Ave,1.0,1.0,600.0,43.717358,-79.49951,Rustic,150.0,2000.0
439490489,Zillow,225 Davisville Ave,1.0,1.0,530.0,43.69957,-79.38822,South Eglinton-Davisville,20.0,2025.0
441626275,Zillow,21 Richardson St,1.0,1.0,400.0,43.645042,-79.36796,St Lawrence-East Bayfront-The Islands,35.0,1995.0
2075684927,Zillow,38 Iannuzzi St,1.0,1.0,599.0,43.63716,-79.40099,Fort York-Liberty Village,52.0,2500.0
2067748887,Zillow,80 John St,1.0,1.0,448.0,43.64684,-79.39027,Wellington Place,5.0,2350.0
2067272275,Zillow,2800 Keele St,1.0,1.0,488.0,43.728653,-79.48333,Downsview,136.0,2120.0
442149605,Zillow,4500 Jane St,1.0,1.0,842.0,43.766468,-79.52048,Black Creek,157.0,2419.0
2087449298,Zillow,88 Queen St E,1.0,1.0,518.0,43.65368,-79.37465,Downtown Yonge East,34.0,2100.0
440751159,Zillow,9 Craigton Dr,1.0,1.0,673.0,43.726833,-79.30211,Wexford/Maryvale,128.0,1999.0
442408103,Zillow,125 Blue Jays Way,1.0,1.0,550.0,43.645805,-79.39205,Wellington Place,5.0,2650.0
442325123,Zillow,60 Princess St,1.0,2.0,550.0,43.6498,-79.36653,St Lawrence-East Bayfront-The Islands,35.0,2400.0
378307887,Zillow,300 Saint Clair Ave W,1.0,1.0,744.0,43.685074,-79.41073,Casa Loma,29.0,2500.0
440160225,Zillow,650 Woodbine Ave,1.0,1.0,600.0,43.678288,-79.310135,Woodbine Corridor,42.0,2325.0
2078022859,Zillow,120 Maitland St,1.0,1.0,500.0,43.665295,-79.378624,Church-Wellesley,28.0,1975.0
344796266,Zillow,595 Brookdale Ave,1.0,1.0,650.0,43.724266,-79.42951,Bedford Park-Nortown,46.0,2459.0
407891452,Zillow,3896 Bathurst St,1.0,1.0,565.0,43.74396,-79.43615,Clanton Park,76.0,2143.0
440157572,Zillow,300 Antibes Dr,1.0,1.0,631.0,43.781292,-79.45003,Westminster-Branson,110.0,2375.0
2054245374,Zillow,1251 King St W,1.0,1.0,721.0,43.63819,-79.42972,South Parkdale,144.0,2124.0
2070458081,Zillow,6 Sonic Way,1.0,1.0,699.0,43.72016,-79.33666,Flemingdon Park,109.0,2500.0
2080848099,Zillow,125 Omni Dr,1.0,1.0,652.0,43.771038,-79.26014,Bendale-Glen Andrew,124.0,2500.0
2078237628,Zillow,55 Harrison Garden Blvd,1.0,1.0,799.0,43.75682,-79.407135,Avondale,4.0,2600.0
2080848336,Zillow,11 Bogert Ave,1.0,1.0,599.0,43.760334,-79.41165,Lansing-Westgate,33.0,2700.0
442306822,Zillow,218 Catalina Dr,2.0,1.0,1100.0,43.743393,-79.201195,Guildwood,92.0,2795.0
2077574848,Zillow,301 Dixon Rd,2.0,1.0,900.0,43.694912,-79.55257,Kingsview Village-The Westway,137.0,2650.0
442320392,Zillow,25 Gemshaw Cres,2.0,1.0,700.0,43.799698,-79.21291,Malvern East,79.0,2150.0
442320504,Zillow,39 Huron St,2.0,1.0,700.0,43.651947,-79.395256,Kensington-Chinatown,48.0,3000.0
2055541309,Zillow,1110 Briar Hill Ave,2.0,1.0,750.0,43.70293,-79.45105,Briar Hill-Belgravia,100.0,2600.0
348944745,Zillow,28 Olive Ave,2.0,1.0,600.0,43.779377,-79.41363,Yonge-Doris,6.0,2550.0
442233484,Zillow,900 Saint Clair Ave W,2.0,2.0,850.0,43.680336,-79.43353,Wychwood,22.0,2995.0
442034493,Zillow,543 Richmond St W PENTHOUSE 11,2.0,2.0,800.0,43.64671,-79.40176,Wellington Place,5.0,4000.0
442014351,Zillow,20 Meadowglen Pl E,2.0,2.0,1000.0,43.774513,-79.23047,Golfdale-Cedarbrae-Woburn,147.0,2900.0
441767023,Zillow,3311 Kingston Rd,2.0,1.0,850.0,43.733322,-79.22239,Scarborough Village,152.0,2600.0
441181530,Zillow,1B Crescent Rd,2.0,2.0,1800.0,43.67815,-79.383835,Rosedale-Moore Park,44.0,3900.0
2056118050,Zillow,402 The East Mall,2.0,3.0,1200.0,43.637486,-79.55753,Islington,80.0,3150.0
440618380,Zillow,10 Edgecliff Golfway,2.0,1.0,1000.0,43.71923,-79.326515,Flemingdon Park,109.0,2800.0
339981315,Zillow,897 College St,2.0,1.0,850.0,43.653683,-79.42472,Trinity-Bellwoods,10.0,3250.0
440896260,Zillow,1376 Danforth Ave,2.0,1.0,950.0,43.682583,-79.32827,Danforth,1.0,2499.0
441555177,Zillow,66 Hollyhedge Dr,2.0,1.0,1100.0,43.753384,-79.24645,Bendale South,105.0,1895.0
441180075,Zillow,6 Burnelm Dr,2.0,1.0,1100.0,43.64772,-79.550125,Islington,80.0,1995.0
346881292,Zillow,157 Geoffrey St,2.0,1.0,826.0,43.647522,-79.45139,High Park-Swansea,37.0,2700.0
2055507623,Zillow,15 Colleen Ct,2.0,1.0,850.0,43.737423,-79.486115,Downsview,136.0,2300.0
350151087,Zillow,1212 Queen St E,2.0,1.0,900.0,43.66338,-79.33086,South Riverdale,58.0,2250.0
440663749,Zillow,211 Brunswick Ave,2.0,1.0,1000.0,43.663544,-79.40621,University,17.0,2300.0
2060949385,Zillow,1164 Queen St W,2.0,1.0,1100.0,43.643055,-79.42533,Little Portugal,38.0,3400.0
440501280,Zillow,56 Scarbell Dr,2.0,1.0,800.0,43.792664,-79.17275,Highland Creek,82.0,2000.0
351055473,Zillow,2 Duffield Rd,2.0,1.0,650.0,43.690273,-79.53178,Willowridge-Martingrove-Richview,135.0,2650.0
2077224001,Zillow,23 Duffield Rd,2.0,1.0,500.0,43.691395,-79.53256,Willowridge-Martingrove-Richview,135.0,2650.0
350151198,Zillow,1214 Queen St E,2.0,1.0,900.0,43.66332,-79.33074,South Riverdale,58.0,2500.0
439504023,Zillow,335 Van Horne Ave,2.0,1.0,785.0,43.787323,-79.35096,Don Valley Village,111.0,2605.0
442338702,Zillow,90 Beaconsfield Ave,2.0,1.0,650.0,43.64656,-79.426445,Little Portugal,38.0,3100.0
2065578154,Zillow,3560 Saint Clair Ave E,2.0,2.0,900.0,43.717026,-79.26069,Kennedy Park,158.0,2895.0
442318328,Zillow,135 Lower Sherbourne St,2.0,2.0,750.0,43.65014,-79.36749,St Lawrence-East Bayfront-The Islands,35.0,3100.0
442306826,Zillow,1682 Victoria Park Ave,2.0,2.0,900.0,43.732403,-79.30613,Victoria Village,129.0,2995.0
442257266,Zillow,416 The Westway,2.0,1.0,1000.0,43.68405,-79.5657,Willowridge-Martingrove-Richview,135.0,2245.0
442209794,Zillow,39 Humbert St,2.0,1.0,500.0,43.645405,-79.42237,Trinity-Bellwoods,10.0,2395.0
2067087759,Zillow,55 E Liberty St,2.0,2.0,930.0,43.638615,-79.41274,Fort York-Liberty Village,52.0,3600.0
2073079216,Zillow,39 Sherbourne St,2.0,2.0,955.0,43.65101,-79.36793,Moss Park,69.0,3500.0
442141480,Zillow,27A Saint Quentin Ave,2.0,1.0,1600.0,43.717552,-79.23766,Cliffcrest,131.0,2250.0
2071149979,Zillow,76 Kenneth Ave,2.0,2.0,1132.0,43.661434,-79.45904,High Park North,47.0,3800.0
442077973,Zillow,59 E Liberty St,2.0,2.0,1183.0,43.63843,-79.41354,Fort York-Liberty Village,52.0,4400.0
442247673,Zillow,74 Constance St,2.0,1.0,1000.0,43.64937,-79.453445,High Park-Swansea,37.0,3398.0
442022023,Zillow,63 Pachino Blvd,2.0,1.0,800.0,43.762985,-79.31223,Wexford/Maryvale,128.0,1950.0
442016714,Zillow,12 Goldfinch Ct,2.0,1.0,782.0,43.770943,-79.45096,Westminster-Branson,110.0,2800.0
2053177406,Zillow,105 W Lodge Ave,2.0,1.0,886.0,43.64516,-79.43669,Roncesvalles,25.0,3329.0
2058102119,Zillow,3233 Eglinton Ave E,2.0,2.0,1000.0,43.74371,-79.213005,Scarborough Village,152.0,3200.0
345207685,Zillow,833 Kennedy Rd,2.0,1.0,932.0,43.736317,-79.268936,Ionview,134.0,2699.0
442001625,Zillow,1154 Queen St E,2.0,1.0,800.0,43.66269,-79.33378,South Riverdale,58.0,2800.0
441819788,Zillow,70 Princess St,2.0,2.0,800.0,43.650295,-79.366745,St Lawrence-East Bayfront-The Islands,35.0,2800.0
2057982440,Zillow,1303 Gerrard St E,2.0,2.0,700.0,43.67099,-79.326935,Greenwood-Coxwell,56.0,2799.0
2078270625,Zillow,70 Alexander St,2.0,2.0,1095.0,43.66386,-79.38038,Church-Wellesley,28.0,3500.0
2079698707,Zillow,1216 York Mills Rd,2.0,1.0,940.0,43.760178,-79.332565,Fenside-Parkwoods,139.0,2840.0
345096116,Zillow,625 Finch Ave W,2.0,1.0,900.0,43.7711,-79.45428,Westminster-Branson,110.0,2700.0
