Property URL,Property type,Number of days on Zillow,Date listed (MM/DD/YYYY),Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Image URL,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,Latitude,Longitude,Zillow property ID,Property is a building,Building name,Unit availability count
"https://www.zillow.com/b/31-romulus-dr-toronto-on-BML5b3/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/423c26d9971b3449e4db492502a2e419-p_e.jpg","","","","31 Romulus Dr","Toronto","NaN","43.744896","-79.26657","43.744896--79.26657","Yes","Orange-Six Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/31-romulus-dr-toronto-on-BML5b3/","Apartment","","","2999","","","","3","","","","","","31 Romulus Dr","Toronto","NaN","","","","No","Unit located in: Orange-Six Building",""
"https://www.zillow.com/homedetails/24-Acre-Heights-Cres-2-Toronto-ON-M1H-2N9/442327950_zpid/","Apartment","3","11/03/2024","2495","1000","sqft","2.5","3","2","https://photos.zillowstatic.com/fp/f99e45f8d1320f6b62035561359fd48f-p_e.jpg","No","No","# 2","24 Acre Heights Cres","Toronto","NaN","43.76663","-79.24891","442327950","","",""
"https://www.zillow.com/homedetails/131-Torresdale-Ave-1407-Toronto-ON-M2R-3T1/442100330_zpid/","Apartment","11","10/26/2024","4000","1650","sqft","2.42","3","2","https://photos.zillowstatic.com/fp/480af496bd869d479dc468ba31c28bcb-p_e.jpg","No","No","# 1407","131 Torresdale Ave","Toronto","NaN","43.778008","-79.45272","442100330","","",""
"https://www.zillow.com/homedetails/73-Brimley-Rd-BASEMENT-2-Toronto-ON-M1M-3H7/2054377788_zpid/","Apartment","0","11/06/2024","2295","600","sqft","3.83","3","1","https://photos.zillowstatic.com/fp/3c4e7f4d2ae47be728d175540ef825f9-p_e.jpg","No","No","Basement 2","73 Brimley Rd BASEMENT 2","Toronto","NaN","43.72387","-79.24231","2054377788","","",""
"https://www.zillow.com/homedetails/49-Cordella-Ave-1-Toronto-ON-M6N-2J7/441566240_zpid/","Apartment","31","10/06/2024","3500","850","sqft","4.12","3","1","https://photos.zillowstatic.com/fp/dbcde6eb149217018e81f0597bfed196-p_e.jpg","No","No","# 1","49 Cordella Ave","Toronto","NaN","43.681416","-79.48252","441566240","","",""
"https://www.zillow.com/homedetails/326-High-Park-Ave-2-Toronto-ON-M6P-2S7/439437265_zpid/","Apartment","5","11/01/2024","3995","1250","sqft","3.2","3","2","https://photos.zillowstatic.com/fp/3f010ef68d0a2ca6503016fcf5408f00-p_e.jpg","No","No","# 2","326 High Park Ave","Toronto","NaN","43.664787","-79.47044","439437265","","",""
"https://www.zillow.com/homedetails/2A-Tiverton-Ave-1-Toronto-ON-M4M-2L9/352006285_zpid/","Apartment","148","06/11/2024","3999","1900","sqft","2.1","3","2","https://photos.zillowstatic.com/fp/78fd3e1c7a9d6de455efab076b5c2791-p_e.jpg","No","No","# 1","2A Tiverton Ave","Toronto","NaN","43.66404","-79.345215","352006285","","",""
"https://www.zillow.com/homedetails/103-Baldwin-St-Toronto-ON-M5T-1L5/2057480386_zpid/","Apartment","49","09/18/2024","3600","700","sqft","5.14","3","1","https://photos.zillowstatic.com/fp/21ef33b97867ab3fda82f9a75d832427-p_e.jpg","No","No","","103 Baldwin St","Toronto","NaN","43.655193","-79.396614","2057480386","","",""
"https://www.zillow.com/homedetails/75-Kenwood-Ave-1-Toronto-ON-M6C-2S1/402484456_zpid/","Apartment","103","07/26/2024","3200","1000","sqft","3.2","3","1","https://photos.zillowstatic.com/fp/ab5d2d7ab8f27343f7811ab4d484dee5-p_e.jpg","No","No","# 1","75 Kenwood Ave","Toronto","NaN","43.684887","-79.4227","402484456","","",""
"https://www.zillow.com/b/building/43.703632,-79.42674_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/8979b5c861392925ac332925b539bf5f-p_e.jpg","","","","8 Ridge Hill Dr","Toronto","NaN","43.703632","-79.42674","43.703632--79.42674","Yes","Indigo-Seven Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.703632,-79.42674_ll/","Apartment","","","5999","","","","3","","","","","","8 Ridge Hill Dr","Toronto","NaN","","","","No","Unit located in: Indigo-Seven Building",""
"https://www.zillow.com/b/building/43.66485,-79.38611_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/0c531708d32623fa747a62a70e7e273c-p_e.jpg","","","","24 Wellesley St W","Toronto","NaN","43.66485","-79.38611","43.66485--79.38611","Yes","Orange-Six Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/building/43.66485,-79.38611_ll/","Apartment","","","3800","","","","3","","","","","","24 Wellesley St W","Toronto","NaN","","","","No","Unit located in: Orange-Six Building",""
"https://www.zillow.com/b/10-eva-rd-etobicoke-on-BMY5Zf/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/cff2b1e3c4869eaad0228ee0b034f4c3-p_e.jpg","","","","10 Eva Rd","Toronto","NaN","43.641354","-79.562775","43.641354--79.562775","Yes","Blue-One Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/10-eva-rd-etobicoke-on-BMY5Zf/","Apartment","","","3400","","","","3","","","","","","10 Eva Rd","Toronto","NaN","","","","No","Unit located in: Blue-One Building",""
"https://www.zillow.com/b/15-mercer-st-toronto-on-BMLF3Y/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/175bf109287797bf1034aba7d739bac4-p_e.jpg","","","","15 Mercer St","Toronto","NaN","43.645523","-79.39057","43.645523--79.39057","Yes","Blue-Nine Building (Randomly generated building name as it is not provided by Zillow)","12"
"https://www.zillow.com/b/15-mercer-st-toronto-on-BMLF3Y/","Apartment","","","3400","","","","3","","","","","","15 Mercer St","Toronto","NaN","","","","No","Unit located in: Blue-Nine Building",""
"https://www.zillow.com/b/building/43.733253,-79.44602_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/f0b941f47191d6d747c4db51d5e3472b-p_e.jpg","","","","31 Tippett Rd","Toronto","NaN","43.733253","-79.44602","43.733253--79.44602","Yes","Red-Two Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.733253,-79.44602_ll/","Apartment","","","2590","","","","3","","","","","","31 Tippett Rd","Toronto","NaN","","","","No","Unit located in: Red-Two Building",""
"https://www.zillow.com/homedetails/360-Bloor-St-E-1010-Toronto-ON-M4W-3M3/2071874654_zpid/","Condominium","0","11/06/2024","4800","","","","3","3","https://photos.zillowstatic.com/fp/655347bde59e5c743ce486701523d078-p_e.jpg","No","No","# 1010","360 Bloor St E","Toronto","NaN","43.672493","-79.37813","2071874654","","",""
"https://www.zillow.com/b/195-mccaul-st-toronto-on-Cgnxw6/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/5f6febe12f93695012070ac0932411cb-p_e.jpg","","","","195 McCaul St","Toronto","NaN","43.65672","-79.39214","43.65672--79.39214","Yes","Green-Two Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/195-mccaul-st-toronto-on-Cgnxw6/","Apartment","","","4495","","","","3","","","","","","195 McCaul St","Toronto","NaN","","","","No","Unit located in: Green-Two Building",""
"https://www.zillow.com/b/205-hilda-ave-toronto-on-BMLL7m/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/847c50b002ae6d9b47defabd1ae6c928-p_e.jpg","","","","205 Hilda Ave","Toronto","NaN","43.795258","-79.42823","43.795258--79.42823","Yes","Yellow-Seven Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/205-hilda-ave-toronto-on-BMLL7m/","Apartment","","","3450","","","","3","","","","","","205 Hilda Ave","Toronto","NaN","","","","No","Unit located in: Yellow-Seven Building",""
"https://www.zillow.com/b/7-lorraine-dr-toronto-on-BMHQkN/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/1ee2d25e368fbd014f2cb7b92cdc176a-p_e.jpg","","","","7 Lorraine Dr","Toronto","NaN","43.778748","-79.417145","43.778748--79.417145","Yes","Indigo-Two Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/7-lorraine-dr-toronto-on-BMHQkN/","Apartment","","","3200","","","","3","","","","","","7 Lorraine Dr","Toronto","NaN","","","","No","Unit located in: Indigo-Two Building",""
"https://www.zillow.com/homedetails/28-Freeland-St-1609-Toronto-ON-M5E-0E3/442395823_zpid/","Condominium","0","11/06/2024","5000","","","","3","2","https://photos.zillowstatic.com/fp/e7ceb5807a51f8c37d253daeea27387e-p_e.jpg","No","No","# 1609","28 Freeland St","Toronto","NaN","43.64356","-79.37401","442395823","","",""
"https://www.zillow.com/b/2433-dufferin-st-toronto-on-CYrYTX/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/974757a21acca620cf284fcd3621db01-p_e.jpg","","","","2433 Dufferin St","Toronto","NaN","43.699123","-79.45091","43.699123--79.45091","Yes","Green-Two Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/2433-dufferin-st-toronto-on-CYrYTX/","Apartment","","","3000","","","","3","","","","","","2433 Dufferin St","Toronto","NaN","","","","No","Unit located in: Green-Two Building",""
"https://www.zillow.com/homedetails/75-Graydon-Hall-Dr-906-Toronto-ON-M3A-3M5/2057696528_zpid/","Condominium","0","11/06/2024","3600","","","","3","2","https://photos.zillowstatic.com/fp/57eb4f6328345c35d2812dce62dff183-p_e.jpg","No","No","# 906","75 Graydon Hall Dr","Toronto","NaN","43.764286","-79.34411","2057696528","","",""
"https://www.zillow.com/b/20-swanwick-ave-toronto-on-BRGPLq/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/96f81940c745b108134d92e4b91e1a15-p_e.jpg","","","","20 Swanwick Ave","Toronto","NaN","43.682095","-79.30117","43.682095--79.30117","Yes","Orange-Four Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/20-swanwick-ave-toronto-on-BRGPLq/","Apartment","","","4100","","","","3","","","","","","20 Swanwick Ave","Toronto","NaN","","","","No","Unit located in: Orange-Four Building",""
"https://www.zillow.com/homedetails/119-Chaplin-Cres-Toronto-ON-M5P-1A6/2069214549_zpid/","Apartment","0","11/06/2024","4500","","","","3","2","https://photos.zillowstatic.com/fp/3cab8e31541f52f3af09024264132d02-p_e.jpg","No","No","","119 Chaplin Cres","Toronto","NaN","43.69799","-79.40445","2069214549","","",""
"https://www.zillow.com/b/building/43.639805,-79.39797_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/7779c8d22f7ef86f912568100ef050f7-p_e.jpg","","","","151 Dan Leckie Way","Toronto","NaN","43.639805","-79.39797","43.639805--79.39797","Yes","Orange-Two Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.639805,-79.39797_ll/","Apartment","","","3200","","","","3","","","","","","151 Dan Leckie Way","Toronto","NaN","","","","No","Unit located in: Orange-Two Building",""
"https://www.zillow.com/homedetails/181-Wynford-Dr-UNIT-1104-Toronto-ON-M3C-0C6/442395820_zpid/","Condominium","0","11/06/2024","3400","","","","3","2","https://photos.zillowstatic.com/fp/e6298998901f86a8033ac24c962a1d64-p_e.jpg","No","No","Unit 1104","181 Wynford Dr","Toronto","NaN","43.72507","-79.328705","442395820","","",""
"https://www.zillow.com/b/386-yonge-st-toronto-on-BMHmhF/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/aea647f7a616cdb64ac2040894676088-p_e.jpg","","","","386 Yonge St","Toronto","NaN","43.659374","-79.382545","43.659374--79.382545","Yes","Orange-Nine Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/386-yonge-st-toronto-on-BMHmhF/","Apartment","","","3800","","","","3","","","","","","386 Yonge St","Toronto","NaN","","","","No","Unit located in: Orange-Nine Building",""
"https://www.zillow.com/b/100-harrison-garden-blvd-toronto-on-BMCMNh/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/a94ad1107621e19328d44c090aa1b98b-p_e.jpg","","","","100 Harrison Garden Blvd","Toronto","NaN","43.75698","-79.4044","43.75698--79.4044","Yes","Indigo-Four Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/100-harrison-garden-blvd-toronto-on-BMCMNh/","Apartment","","","3550","","","","3","","","","","","100 Harrison Garden Blvd","Toronto","NaN","","","","No","Unit located in: Indigo-Four Building",""
"https://www.zillow.com/b/building/43.64065,-79.395775_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/36bcf259202b39a47e4c8440eee1b4a9-p_e.jpg","","","","25 Capreol Ct","Toronto","NaN","43.64065","-79.395775","43.64065--79.395775","Yes","Orange-Seven Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/building/43.64065,-79.395775_ll/","Apartment","","","3000","","","","3","","","","","","25 Capreol Ct","Toronto","NaN","","","","No","Unit located in: Orange-Seven Building",""
"https://www.zillow.com/b/41-river-street-toronto-toronto-on-C5xZsP/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/fdc5c3660f71b2b82f354a8fa5a0d318-p_e.jpg","","","","41 River St","Toronto","NaN","43.65871","-79.356895","43.65871--79.356895","Yes","Orange-Two Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/41-river-street-toronto-toronto-on-C5xZsP/","Apartment","","","3450","","","","3","","","","","","41 River St","Toronto","NaN","","","","No","Unit located in: Orange-Two Building",""
"https://www.zillow.com/homedetails/38-Forest-Manor-Rd-1507-Toronto-ON-M2J-0C2/2067483846_zpid/","Condominium","0","11/06/2024","3198","","","","3","2","https://photos.zillowstatic.com/fp/d8314541f26eb7e1480ad50f94234abd-p_e.jpg","No","No","# 1507","38 Forest Manor Rd","Toronto","NaN","43.77221","-79.34535","2067483846","","",""
"https://www.zillow.com/b/710-humberwood-blvd-toronto-on-BMKW5q/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/65733a72870d14c6f5bcf0a1882177fd-p_e.jpg","","","","710 Humberwood Blvd","Toronto","NaN","43.724224","-79.61657","43.724224--79.61657","Yes","Violet-Six Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/710-humberwood-blvd-toronto-on-BMKW5q/","Apartment","","","2900","","","","3","","","","","","710 Humberwood Blvd","Toronto","NaN","","","","No","Unit located in: Violet-Six Building",""
"https://www.zillow.com/b/26-gibbs-rd-toronto-on-C2X38G/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/400ff1374377fdf4b34cc61a65051f29-p_e.jpg","","","","26 Gibbs Rd","Toronto","NaN","43.63921","-79.55818","43.63921--79.55818","Yes","Indigo-Five Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/26-gibbs-rd-toronto-on-C2X38G/","Apartment","","","3000","","","","3","","","","","","26 Gibbs Rd","Toronto","NaN","","","","No","Unit located in: Indigo-Five Building",""
"https://www.zillow.com/homedetails/228-Bonis-Ave-1801-Toronto-ON-M1T-3W4/2060591113_zpid/","Condominium","0","11/06/2024","3100","","","","3","2","https://photos.zillowstatic.com/fp/3acb519e917f81af93cf6abd9828fdea-p_e.jpg","No","No","# 1801","228 Bonis Ave","Toronto","NaN","43.78673","-79.29102","2060591113","","",""
"https://www.zillow.com/b/widmer-toronto-on-BMLF2R/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/85e7d8ec18e648193c0565dcc57e4a66-p_e.jpg","","","","8 Widmer St","Toronto","NaN","43.64676","-79.39181","43.64676--79.39181","Yes","Red-Seven Building (Randomly generated building name as it is not provided by Zillow)","11"
"https://www.zillow.com/b/widmer-toronto-on-BMLF2R/","Apartment","","","3800","","","","3","","","","","","8 Widmer St","Toronto","NaN","","","","No","Unit located in: Red-Seven Building",""
"https://www.zillow.com/b/357-king-toronto-on-BMLDwk/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/e3cedacdbe2f9606e6531769ad235eac-p_e.jpg","","","","357 King St W","Toronto","NaN","43.64579","-79.39252","43.64579--79.39252","Yes","Violet-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/357-king-toronto-on-BMLDwk/","Apartment","","","3650","","","","3","","","","","","357 King St W","Toronto","NaN","","","","No","Unit located in: Violet-Five Building",""
"https://www.zillow.com/apartments/toronto-on/elm/Cdn8Dg/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/3c62819c125912871b06c7f282b5a061-p_e.jpg","","","","25 Dalhousie St","Toronto","NaN","43.654613","-79.37553","43.654613--79.37553","Yes","Orange-Six Building (Randomly generated building name as it is not provided by Zillow)","26"
"https://www.zillow.com/apartments/toronto-on/elm/Cdn8Dg/","Apartment","","","5025","","","","3","","","","","","25 Dalhousie St","Toronto","NaN","","","","No","Unit located in: Orange-Six Building",""
"https://www.zillow.com/b/61-heintzman-st-toronto-on-BMNPNc/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/56541f1903671ac15a7d35319bfc3406-p_e.jpg","","","","61 Heintzman St","Toronto","NaN","43.666782","-79.463776","43.666782--79.463776","Yes","Green-Four Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/61-heintzman-st-toronto-on-BMNPNc/","Apartment","","","3180","","","","3","","","","","","61 Heintzman St","Toronto","NaN","","","","No","Unit located in: Green-Four Building",""
"https://www.zillow.com/homedetails/181-Village-Green-Sq-1515-Toronto-ON-M1S-0K6/442373962_zpid/","Condominium","1","11/05/2024","2700","","","","3","2","https://photos.zillowstatic.com/fp/b3eec73825a51a36ff7f9f25787330f0-p_e.jpg","No","No","# 1515","181 Village Green Sq","Toronto","NaN","43.77932","-79.28144","442373962","","",""
"https://www.zillow.com/b/1100-sheppard-ave-w-toronto-on-BT2C2c/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/fefce2c3aa797c5bcc918c23b8f4f117-p_e.jpg","","","","1100 Sheppard Ave W","Toronto","NaN","43.75193","-79.4667","43.75193--79.4667","Yes","Red-Six Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/1100-sheppard-ave-w-toronto-on-BT2C2c/","Apartment","","","2699","","","","3","","","","","","1100 Sheppard Ave W","Toronto","NaN","","","","No","Unit located in: Red-Six Building",""
"https://www.zillow.com/homedetails/11753-Sheppard-Ave-E-908-Toronto-ON-M1B-5M3/2065469099_zpid/","Condominium","1","11/05/2024","2800","","","","3","2","https://photos.zillowstatic.com/fp/e206fdd390e7042ead4f33a1ced9cdbd-p_e.jpg","No","No","# 908","11753 Sheppard Ave E","Toronto","NaN","43.79944","-79.14854","2065469099","","",""
"https://www.zillow.com/b/building/43.655106,-79.37625_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/70a273d599e6857c0f2b0ceda8d510d7-p_e.jpg","","","","60 Shuter St","Toronto","NaN","43.655106","-79.37625","43.655106--79.37625","Yes","Violet-Nine Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/building/43.655106,-79.37625_ll/","Apartment","","","3400","","","","3","","","","","","60 Shuter St","Toronto","NaN","","","","No","Unit located in: Violet-Nine Building",""
"https://www.zillow.com/b/building/43.639343,-79.392975_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/4df03df2e7a40568091f585be86966c5-p_e.jpg","","","","11 Brunel Ct","Toronto","NaN","43.639343","-79.392975","43.639343--79.392975","Yes","Red-Seven Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/building/43.639343,-79.392975_ll/","Apartment","","","3500","","","","3","","","","","","11 Brunel Ct","Toronto","NaN","","","","No","Unit located in: Red-Seven Building",""
"https://www.zillow.com/b/3-southvale-dr-toronto-on-BMJFsF/","Building","","","","","","","","","","","","","3 Southvale Dr","Toronto","NaN","43.70211","-79.36139","43.70211--79.36139","Yes","Violet-One Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/3-southvale-dr-toronto-on-BMJFsF/","Apartment","","","6000","","","","3","","","","","","3 Southvale Dr","Toronto","NaN","","","","No","Unit located in: Violet-One Building",""
"https://www.zillow.com/homedetails/2071-Keele-St-Toronto-ON-M6M-3Y8/2081517078_zpid/","Apartment","1","11/05/2024","3495","","","","3","2","https://photos.zillowstatic.com/fp/fac1741d4b56c6b7719ba55e446b8548-p_e.jpg","No","No","","2071 Keele St","Toronto","NaN","43.693066","-79.47423","2081517078","","",""
"https://www.zillow.com/homedetails/393-Pape-Ave-2-Toronto-ON-M4K-3P3/442368898_zpid/","Apartment","1","11/05/2024","2795","","","","3","1","https://photos.zillowstatic.com/fp/ae97e01636a14c0f9c1f896dae515551-p_e.jpg","No","No","# 2","393 Pape Ave","Toronto","NaN","43.670246","-79.34108","442368898","","",""
"https://www.zillow.com/homedetails/164-Grange-Ave-Toronto-ON-M5T-1E3/2055456672_zpid/","Apartment","1","11/05/2024","2999","","","","3","1","https://photos.zillowstatic.com/fp/1db24390a12e8c726a977fda05e82de1-p_e.jpg","No","No","","164 Grange Ave","Toronto","NaN","43.65138","-79.40117","2055456672","","",""
"https://www.zillow.com/homedetails/36-Bruyeres-Mews-TOWNHOUSE-06-Toronto-ON-M5V-0H9/402461074_zpid/","Condominium","1","11/05/2024","4595","","","","3","3","https://photos.zillowstatic.com/fp/2d38ada5055a14d1ecc4dff32ce34bc0-p_e.jpg","No","No","# Townhouse 06","36 Bruyeres Mews  06","Toronto","NaN","43.63764","-79.40216","402461074","","",""
"https://www.zillow.com/homedetails/533-Richmond-St-W-PENTHOUSE-2-Toronto-ON-M5V-3Y1/442365890_zpid/","Condominium","1","11/05/2024","12500","","","","3","3","https://photos.zillowstatic.com/fp/d9c4e668c2a78f1c0e0f5e7c9289502c-p_e.jpg","No","No","# Penthouse 2","533 Richmond St W  2","Toronto","NaN","43.64688","-79.40084","442365890","","",""
"https://www.zillow.com/b/121-saint-patrick-st-toronto-on-Cd22vK/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/a322edf1a920e1e9db7eafcb5e4609cf-p_e.jpg","","","","121 Saint Patrick St","Toronto","NaN","43.653664","-79.38971","43.653664--79.38971","Yes","Red-Zero Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/121-saint-patrick-st-toronto-on-Cd22vK/","Apartment","","","3500","","","","3","","","","","","121 Saint Patrick St","Toronto","NaN","","","","No","Unit located in: Red-Zero Building",""
"https://www.zillow.com/b/2-clarendon-avenue-toronto-on-BVgz3p/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/eab132ca046773dd27833e1a103ff06b-p_e.jpg","","","","2 Clarendon Ave","Toronto","NaN","43.68359","-79.40076","43.68359--79.40076","Yes","Orange-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/2-clarendon-avenue-toronto-on-BVgz3p/","Apartment","","","9995","","","","3","","","","","","2 Clarendon Ave","Toronto","NaN","","","","No","Unit located in: Orange-Five Building",""
"https://www.zillow.com/homedetails/39-Annie-Craig-Dr-1712-Toronto-ON-M8V-0H1/2081801342_zpid/","Condominium","1","11/05/2024","3300","","","","3","2","https://photos.zillowstatic.com/fp/78132853014b4ec3fdc3416ffa48f881-p_e.jpg","No","No","# 1712","39 Annie Craig Dr","Toronto","NaN","43.625854","-79.47812","2081801342","","",""
"https://www.zillow.com/homedetails/840-Queens-Plate-Dr-N-1507-Toronto-ON-M9W-0E7/442365865_zpid/","Condominium","1","11/05/2024","4000","","","","3","2","https://photos.zillowstatic.com/fp/06b5742f675ae0a57b2c6ef18bd6676c-p_e.jpg","No","No","# 1507","840 Queens Plate Dr N","Toronto","NaN","43.72059","-79.6034","442365865","","",""
"https://www.zillow.com/b/36-zorra-st-toronto-on-m8z-4z7-toronto-on-BssF3G/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/b216277cbcdb99fa198e5e0d7c2e8ad9-p_e.jpg","","","","36 Zorra St","Toronto","NaN","43.619953","-79.521866","43.619953--79.521866","Yes","Violet-Eight Building (Randomly generated building name as it is not provided by Zillow)","8"
"https://www.zillow.com/b/36-zorra-st-toronto-on-m8z-4z7-toronto-on-BssF3G/","Apartment","","","3000","","","","3","","","","","","36 Zorra St","Toronto","NaN","","","","No","Unit located in: Violet-Eight Building",""
"https://www.zillow.com/homedetails/35-Hayden-St-2603-Toronto-ON-M4Y-3C3/2055553189_zpid/","Condominium","1","11/05/2024","4650","","","","3","2","https://photos.zillowstatic.com/fp/847fcb3da821294573ed981aaaebc735-p_e.jpg","No","No","# 2603","35 Hayden St","Toronto","NaN","43.66956","-79.38466","2055553189","","",""
"https://www.zillow.com/homedetails/55-Harbour-Sq-1911-Toronto-ON-M5J-2L1/2062983940_zpid/","Condominium","1","11/05/2024","6990","","","","3","3","https://photos.zillowstatic.com/fp/16103e9afabb09d820dc9bcd21ff0781-p_e.jpg","No","No","# 1911","55 Harbour Sq","Toronto","NaN","43.640064","-79.378494","2062983940","","",""
"https://www.zillow.com/homedetails/300-Front-St-W-2011-Toronto-ON-M5V-0E9/2071862316_zpid/","Condominium","1","11/05/2024","4150","","","","3","2","https://photos.zillowstatic.com/fp/f0110b37a9e9e4986837bedc7d6ecc3d-p_e.jpg","No","No","# 2011","300 Front St W","Toronto","NaN","43.644062","-79.389435","2071862316","","",""
"https://www.zillow.com/homedetails/346-Caledonia-Rd-N-2-Toronto-ON-M6E-4T6/2063184015_zpid/","Apartment","1","11/05/2024","3500","","","","3","2","https://photos.zillowstatic.com/fp/3da84f17921ee559c201557b0625c139-p_e.jpg","No","No","# 2","346 Caledonia Rd N","Toronto","NaN","43.68563","-79.45946","2063184015","","",""
"https://www.zillow.com/b/building/43.668617,-79.384346_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/8168b79f053244f469b2e10f1ca7f01c-p_e.jpg","","","","33 Charles St   E","Toronto","NaN","43.668617","-79.384346","43.668617--79.384346","Yes","Red-Seven Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/building/43.668617,-79.384346_ll/","Apartment","","","3950","","","","3","","","","","","33 Charles St   E","Toronto","NaN","","","","No","Unit located in: Red-Seven Building",""
"https://www.zillow.com/b/building/43.63637,-79.40276_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/4e960a651b22e5f77aa70f2626ff9a34-p_e.jpg","","","","628 Fleet St","Toronto","NaN","43.63637","-79.40276","43.63637--79.40276","Yes","Orange-Nine Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/building/43.63637,-79.40276_ll/","Apartment","","","3500","","","","3","","","","","","628 Fleet St","Toronto","NaN","","","","No","Unit located in: Orange-Nine Building",""
"https://www.zillow.com/homedetails/25-Earlington-Ave-110-Toronto-ON-M8X-3A3/2083804452_zpid/","Condominium","1","11/05/2024","3350","","","","3","2","https://photos.zillowstatic.com/fp/e8cb3aad2f8102cc9c5363a9448dc145-p_e.jpg","No","No","# 110","25 Earlington Ave","Toronto","NaN","43.661148","-79.50813","2083804452","","",""
"https://www.zillow.com/b/195-wynford-dr-toronto-on-BMJ94p/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/b06fc638ac1c7e1a14606fd8c4ab902f-p_e.jpg","","","","195 Wynford Dr","Toronto","NaN","43.72372","-79.32537","43.72372--79.32537","Yes","Yellow-Eight Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/195-wynford-dr-toronto-on-BMJ94p/","Apartment","","","2800","","","","3","","","","","","195 Wynford Dr","Toronto","NaN","","","","No","Unit located in: Yellow-Eight Building",""
